listing_id,month,price
20928,4,82.33333333333333
20928,5,82.54838709677419
20928,6,91.66666666666667
20928,7,92.2258064516129
20928,8,89.64516129032258
20928,9,82.0
20928,10,81.90322580645162
20928,11,81.66666666666667
20928,12,82.2258064516129
23192,1,99.0
23192,2,99.0
23192,3,114.38461538461539
23192,4,119.0
23192,5,119.0
23192,6,119.0
23192,7,119.0
23192,8,119.0
23192,9,119.0
23192,10,119.0
23192,11,119.0
23192,12,119.0
23356,1,220.55555555555554
23356,2,223.69565217391303
23356,3,222.14285714285714
23356,4,223.6206896551724
23356,5,221.52173913043478
23356,6,221.4814814814815
23356,7,223.06451612903226
23356,8,221.4516129032258
23356,9,222.5
23356,10,222.25806451612902
23356,11,221.66666666666666
23356,12,223.06451612903226
23430,1,145.44444444444446
23430,2,139.69565217391303
23430,3,169.4516129032258
23430,4,176.06666666666666
23430,5,175.70967741935485
23430,6,218.68
23919,1,165.0
23919,2,165.0
23919,3,165.0
23919,4,165.0
23919,5,165.0
23919,6,165.0
23919,7,165.0
23919,8,165.0
23919,9,165.0
23919,10,165.0
23919,11,165.0
23919,12,165.0
24212,1,176.66666666666666
24212,2,193.10344827586206
24212,3,215.2941176470588
24212,4,239.56521739130434
24212,5,273.0740740740741
24212,6,417.6666666666667
25002,1,75.55555555555556
25002,2,75.88235294117646
25002,3,76.3157894736842
25002,4,76.36363636363636
25002,5,77.93103448275862
25002,6,81.07142857142857
25002,7,82.06896551724138
25002,8,81.29032258064517
25002,9,77.83333333333333
25002,10,76.45161290322581
25002,11,76.33333333333333
25002,12,76.61290322580645
26116,1,199.25
26116,2,201.0344827586207
26116,3,199.58064516129033
26116,4,199.0
26116,5,199.0
26116,6,199.0
26116,7,199.0
26116,8,199.0
26116,9,199.0
26116,10,199.0
26116,11,199.0
26116,12,199.0
30712,1,75.0
30712,2,75.0
30712,3,75.0
30712,4,75.0
30712,5,75.0
30712,6,75.0
30712,7,75.0
30712,8,75.0
30712,9,75.0
30712,10,75.0
30712,11,75.0
30712,12,75.0
37234,1,99.0
37234,2,99.0
37234,3,99.0
37234,4,99.0
37234,5,99.0
37234,6,99.0
37234,7,99.0
37234,8,99.0
37234,9,99.0
37234,10,99.0
37234,11,99.0
37234,12,99.0
38545,1,314.75
38545,2,246.51724137931035
38545,3,327.6774193548387
38545,4,424.1
38545,5,477.2258064516129
38545,6,545.0
38545,7,545.0
38545,8,545.0
38545,9,545.0
38545,10,610.0
38545,11,610.0
38545,12,610.0
41401,2,89.0
41401,3,89.0
41401,4,89.0
41401,5,89.58064516129032
41401,6,95.0
41401,7,95.0
41401,8,95.0
41401,9,95.0
41401,10,89.0
41401,11,89.0
41401,12,89.0
43373,1,51.5
43373,2,60.25
43373,3,61.608695652173914
43373,4,61.857142857142854
43373,5,61.58064516129032
43373,6,61.666666666666664
43373,7,62.225806451612904
43373,8,61.58064516129032
43373,9,62.0
43373,10,61.903225806451616
43373,11,61.666666666666664
43373,12,62.225806451612904
46022,1,75.0
46022,2,75.0
46022,3,75.0
46022,4,75.0
46022,5,75.0
46022,6,100.0
46022,7,100.0
46022,8,100.0
46022,9,75.0
46022,10,75.0
46022,11,75.0
46022,12,75.0
47196,1,66.81818181818181
47196,2,67.75862068965517
47196,3,67.58064516129032
47196,4,68.33333333333333
47196,5,67.58064516129032
47196,6,67.66666666666667
47196,7,68.2258064516129
47196,8,67.58064516129032
47196,9,68.0
47196,10,67.90322580645162
47196,11,67.66666666666667
47196,12,68.2258064516129
47491,1,61.333333333333336
47491,2,61.37931034482759
47491,3,61.29032258064516
47491,4,61.666666666666664
47491,5,61.29032258064516
47491,6,61.333333333333336
48319,3,220.0
48319,4,220.0
48319,5,220.0
48319,6,220.0
48848,2,125.0
48848,3,125.0
48848,5,125.0
48848,6,125.0
48848,7,125.0
48848,10,125.0
48848,11,125.0
48848,12,125.0
50233,1,155.0
50233,6,200.0
50233,7,250.0
50233,8,250.0
50233,9,195.83333333333334
50233,10,165.0
50233,11,167.33333333333334
50233,12,167.90322580645162
51826,1,97.0
51826,2,97.0
51826,3,97.0
51826,4,97.0
51826,5,97.0
51826,6,97.0
51826,7,97.0
51826,8,97.0
51826,9,97.0
51826,10,97.0
51826,11,97.0
51826,12,97.0
52525,1,60.0
52525,2,60.0
52525,3,60.0
52525,4,60.0
52525,5,60.0
52525,6,60.0
52525,7,60.0
52525,8,60.0
52525,9,60.0
52525,10,60.0
52525,11,60.0
52525,12,60.0
53803,3,250.0
53803,4,250.0
53803,5,250.0
53803,6,250.0
53803,7,250.0
53803,8,250.0
53803,9,250.0
53803,10,250.0
53803,11,250.0
53803,12,250.0
53867,1,94.6
58503,1,75.0
58503,2,75.0
58503,3,75.0
58503,4,75.0
58503,5,75.0
58503,6,75.0
58503,7,75.0
58503,8,75.0
58503,9,75.0
58503,10,75.0
58503,11,75.0
58503,12,75.0
59708,1,140.875
59708,2,133.0
59708,3,157.93548387096774
59708,4,166.73333333333332
59708,5,168.96774193548387
59708,6,229.06666666666666
59827,1,131.45454545454547
59827,2,127.3103448275862
59827,3,167.51612903225808
59827,4,174.86666666666667
59827,5,194.96774193548387
59827,6,219.1
59827,7,240.48387096774192
59838,1,186.875
59838,2,176.63636363636363
59838,3,199.08
59838,4,231.86666666666667
59838,5,219.09677419354838
59838,6,343.53333333333336
63308,1,89.0
63308,2,89.0
63308,4,89.0
63308,5,89.0
63308,6,110.0
63308,7,110.0
63308,8,110.0
63308,9,110.0
63308,10,89.0
63308,11,89.0
63308,12,89.0
63733,1,89.0
63733,2,89.0
63733,3,89.0
63733,4,89.0
63733,5,89.0
63733,6,89.0
66540,1,65.0
66540,2,65.0
66540,3,65.0
66540,4,65.0
66540,5,65.0
66540,6,65.0
66540,7,65.0
66540,8,65.0
66540,9,65.0
66540,10,65.0
66540,11,65.0
66540,12,65.0
66611,1,65.0
66611,2,65.0
66611,3,65.0
66611,4,65.0
66611,5,65.0
66611,6,65.0
66611,7,65.0
66611,8,65.0
66611,9,65.0
66611,10,65.0
66611,11,65.0
66611,12,65.0
67270,1,65.0
67270,2,65.0
67270,3,65.0
67270,4,65.0
67270,5,65.0
67270,6,65.0
67270,7,65.0
67270,8,65.0
67270,9,65.0
67270,10,65.0
67270,11,65.0
67270,12,65.0
68508,1,225.0
68508,2,225.0
68508,3,225.0
68508,4,225.0
68508,5,225.0
68508,6,225.0
68508,7,225.0
68508,8,225.0
68508,9,225.0
68508,10,225.0
68508,11,225.0
68508,12,225.0
72743,1,59.44444444444444
72743,2,59.13793103448276
72743,3,58.87096774193548
72743,4,60.0
72743,5,58.87096774193548
72743,6,59.0
72743,7,59.83870967741935
72743,8,58.87096774193548
72743,9,59.5
72743,10,59.354838709677416
72743,11,59.0
72743,12,59.83870967741935
74328,1,92.0
74328,2,92.0
74328,3,92.0
74328,4,92.0
74328,5,92.0
74328,6,92.0
74328,7,92.0
74328,8,92.0
74328,9,92.0
74328,10,92.0
74328,11,92.0
74328,12,92.0
80188,1,114.10714285714286
80188,2,114.62068965517241
80188,3,114.19354838709677
80188,4,114.0
80188,5,114.7741935483871
80188,6,114.0
80188,7,114.0
80188,8,114.0
80188,9,114.0
80188,10,114.0
80188,11,114.0
80188,12,114.0
82763,1,107.14285714285714
82763,2,106.89655172413794
82763,3,106.45161290322581
82763,4,108.33333333333333
82763,5,106.45161290322581
82763,6,106.66666666666667
82763,7,108.06451612903226
82763,8,106.45161290322581
82763,9,107.5
82763,10,107.25806451612904
82763,11,106.66666666666667
82763,12,108.06451612903226
84030,1,110.0
84030,2,110.0
84030,3,110.0
84030,4,110.0
84030,5,110.0
84030,6,110.0
84030,7,110.0
84030,8,110.0
84030,9,110.0
84030,10,110.0
84030,11,110.0
84030,12,110.0
86185,1,79.0
86185,2,79.0
86185,3,79.0
86185,4,79.0
86185,5,79.0
86185,6,79.0
86185,7,79.0
86185,8,79.0
86185,9,79.0
86185,10,79.0
86185,11,79.0
86185,12,79.0
92835,1,104.23809523809524
92835,2,124.65517241379311
92835,3,125.61290322580645
92835,4,128.8
92835,5,122.3225806451613
92835,6,129.23076923076923
92835,7,133.83870967741936
92835,8,131.28571428571428
92835,9,136.0
92835,10,135.80645161290323
92835,11,116.73333333333333
92835,12,115.45161290322581
103466,1,120.0
103466,2,120.0
103466,3,120.0
103466,4,120.0
103466,5,120.0
103466,6,120.0
103466,7,120.0
103466,8,120.0
103466,9,120.0
103466,10,120.0
103466,11,120.0
103466,12,120.0
103908,1,162.85714285714286
103908,2,162.06896551724137
103908,3,160.6451612903226
103908,4,166.66666666666666
103908,5,160.6451612903226
103908,6,161.33333333333334
103908,7,165.80645161290323
103908,8,160.6451612903226
103908,9,164.0
103908,10,163.2258064516129
103908,11,161.33333333333334
103908,12,165.80645161290323
103920,1,246.42857142857142
103920,2,246.0344827586207
103920,3,245.32258064516128
103920,4,248.33333333333334
103920,5,245.32258064516128
103920,6,245.66666666666666
103920,7,247.90322580645162
103920,8,245.32258064516128
103920,9,247.0
103920,10,246.61290322580646
103920,11,245.66666666666666
103920,12,247.90322580645162
107962,11,100.0
107962,12,100.0
108468,1,395.0
108468,2,395.0
108468,3,395.0
108468,4,395.0
108468,5,395.0
108468,6,395.0
108468,7,395.0
108468,8,395.0
108468,9,395.0
108468,10,395.0
108468,11,395.0
108468,12,395.0
108765,1,122.0
108765,2,122.0
108765,3,122.0
108765,4,122.0
108765,5,122.0
108765,6,122.0
108765,7,122.0
108765,8,122.0
108765,9,122.0
108765,10,122.0
108765,11,122.0
108765,12,122.0
113951,2,250.0
113951,3,250.0
113951,4,250.0
113951,5,250.0
113951,6,250.0
113951,7,250.0
113951,8,250.0
113951,9,250.0
113951,10,250.0
113951,11,250.0
113951,12,250.0
116221,4,150.0
116221,5,142.58064516129033
116221,6,142.66666666666666
116221,7,143.2258064516129
116221,8,142.58064516129033
116221,9,143.0
116221,10,142.90322580645162
116221,11,142.66666666666666
116221,12,143.2258064516129
117165,1,101.25
117165,2,100.0
117165,3,100.0
117165,4,100.0
117165,5,100.0
117165,6,100.0
117165,7,100.0
117165,8,100.0
117165,9,100.0
117165,10,100.0
117165,11,100.0
117165,12,100.0
117862,3,120.71428571428571
117862,4,121.66666666666667
117862,5,120.16129032258064
117862,6,120.33333333333333
117862,7,121.45161290322581
117862,8,120.16129032258064
117862,9,121.0
117862,10,120.80645161290323
117862,11,120.33333333333333
117862,12,121.45161290322581
119103,1,79.0
119103,2,79.0
119103,3,79.0
119103,4,79.0
119103,5,79.0
119103,6,79.0
119103,7,79.0
119103,8,79.0
119103,9,79.0
119103,10,79.0
119103,11,79.0
119103,12,79.0
132120,1,110.0
132120,2,110.0
132120,3,110.0
132120,4,110.0
132120,5,110.0
132120,6,110.0
132120,7,110.0
132120,8,110.0
132120,9,110.0
132120,10,110.0
132120,11,110.0
132120,12,110.0
132160,1,138.21428571428572
132160,2,139.31034482758622
132160,3,154.3548387096774
132160,4,163.0
132160,5,165.96774193548387
132160,6,155.0
134091,1,136.0
134091,2,203.44827586206895
134091,3,202.85714285714286
134091,4,160.0
136480,1,65.0
136480,3,65.0
136480,4,65.0
136480,5,65.0
136480,6,65.0
136480,7,65.0
136480,8,65.0
136480,9,65.0
136480,10,65.0
136480,11,65.0
136480,12,65.0
139463,3,103.26086956521739
139463,4,119.82142857142857
139463,5,133.8709677419355
139463,6,149.0
139463,7,149.83870967741936
139463,8,148.8709677419355
139463,9,149.5
139463,10,134.83870967741936
139463,11,134.0
139463,12,134.83870967741936
140331,1,88.0
140331,2,88.0
140331,3,88.0
140331,4,88.0
140331,5,88.0
140331,6,88.0
140331,7,88.0
140331,8,88.0
140331,9,88.0
140331,10,88.0
140331,11,88.0
140331,12,88.0
143580,1,75.0
143580,2,75.0
143580,3,75.0
143580,4,75.0
143580,5,75.0
143580,6,75.0
143580,7,75.0
143580,8,75.0
143580,9,75.0
143580,10,75.0
143580,11,75.0
143580,12,75.0
143704,1,78.28571428571429
143704,2,85.17241379310344
143704,3,87.75
143704,4,85.06666666666666
143704,5,84.06451612903226
143704,6,84.13333333333334
143704,7,84.58064516129032
143704,8,84.06451612903226
143704,9,84.4
143704,10,84.3225806451613
143704,11,84.13333333333334
143704,12,84.58064516129032
146301,2,135.0
146301,3,135.0
146301,4,135.0
146301,5,135.0
146301,6,135.0
146301,7,135.0
146301,8,135.0
146301,9,135.0
146301,10,135.0
146301,11,135.0
146301,12,135.0
149489,1,50.0
149489,2,50.0
149489,3,50.0
149489,4,50.0
149489,5,50.0
149489,6,50.0
149489,7,50.0
149489,8,50.0
149489,9,50.0
149489,10,50.0
149489,11,50.0
149489,12,50.0
153967,1,117.0
153967,2,117.0
153967,3,117.0
153967,4,117.0
153967,5,117.0
153967,6,138.0
153967,7,138.0
153967,8,138.0
153967,9,117.0
153967,10,117.0
153967,11,117.0
153967,12,117.0
157939,1,110.0
157939,2,110.0
157939,3,110.0
157939,4,110.0
157939,5,110.0
157939,6,110.0
157939,7,110.0
157939,8,110.0
157939,9,110.0
157939,10,110.0
157939,11,110.0
157939,12,110.0
158345,1,55.0
158345,2,55.0
158345,3,55.0
158345,4,55.0
158345,5,55.0
158345,6,55.0
158345,7,55.0
158345,8,55.0
158345,9,55.0
158345,10,55.0
158345,11,55.0
158345,12,55.0
158953,1,75.0
158953,2,75.0
158953,3,75.0
158953,4,75.0
158953,5,75.0
158953,6,100.0
158953,7,100.0
158953,8,100.0
158953,9,75.0
158953,10,75.0
158953,11,75.0
158953,12,75.0
160222,1,110.0
160222,2,110.0
160222,3,110.0
160222,6,110.0
160222,7,110.0
160222,8,110.0
160222,9,110.0
160222,10,110.0
160222,11,110.0
160222,12,110.0
170273,1,225.0
170273,2,225.0
170273,3,225.0
170273,4,225.0
170273,5,225.0
170273,6,225.0
170273,7,225.0
170273,8,225.0
170273,9,225.0
170273,10,225.0
170273,11,225.0
170273,12,225.0
170469,1,60.0
170469,2,60.0
170469,3,60.0
170469,4,60.0
170469,5,60.0
170469,6,60.0
170469,7,60.0
170469,8,60.0
170469,9,60.0
170469,10,60.0
170469,11,60.0
170469,12,60.0
173896,1,72.3076923076923
173896,2,72.22222222222223
173896,3,72.06896551724138
173896,4,72.96296296296296
173896,5,72.58064516129032
173896,6,72.66666666666667
173896,7,73.2258064516129
173896,8,72.58064516129032
173896,9,73.0
173896,10,72.90322580645162
173896,11,72.66666666666667
173896,12,73.2258064516129
174636,1,87.11111111111111
174636,2,87.17241379310344
174636,3,87.2258064516129
174636,4,87.0
174636,5,87.2258064516129
174636,6,87.2
174636,7,87.03225806451613
174636,8,87.2258064516129
174636,9,87.1
174636,10,87.12903225806451
174636,11,87.2
174636,12,87.03225806451613
175576,4,95.0
175576,5,94.6
175576,6,92.77777777777777
175576,7,95.0
175576,8,95.0
175576,10,95.0
175576,11,95.0
175576,12,95.0
176678,1,68.64285714285714
176678,2,69.51724137931035
176678,3,69.16129032258064
176678,4,70.66666666666667
176678,5,69.16129032258064
176678,6,69.33333333333333
176678,7,70.45161290322581
176678,8,69.16129032258064
176678,9,70.0
176678,10,69.80645161290323
176678,11,69.33333333333333
176678,12,70.45161290322581
178844,1,80.0
178844,2,80.0
178844,3,80.0
178844,4,80.0
178844,5,80.0
178844,6,80.0
178844,7,80.0
178844,8,80.0
178844,9,80.0
178844,10,80.0
178844,11,80.0
178844,12,80.0
180939,1,68.21428571428571
180939,2,73.10344827586206
180939,3,81.25806451612904
180939,4,97.2
180939,5,97.58064516129032
180939,6,97.66666666666667
180939,7,98.2258064516129
180939,8,97.58064516129032
180939,9,98.0
180939,10,97.90322580645162
180939,11,97.66666666666667
180939,12,98.2258064516129
182716,2,70.0
182716,3,71.83333333333333
182716,4,83.0
182716,5,70.0
182716,6,81.6
186328,2,250.0
186328,3,250.0
186328,4,250.0
186328,5,250.0
186328,6,250.0
186328,7,250.0
186328,8,250.0
186328,9,250.0
186328,10,250.0
186328,11,250.0
186328,12,250.0
189156,1,70.53333333333333
189156,2,71.625
189156,3,83.61290322580645
189156,4,87.0
190984,1,55.1764705882353
190984,2,65.0
190984,3,73.74193548387096
190984,4,83.9
190984,5,113.87096774193549
190984,6,114.0
190984,7,114.83870967741936
190984,8,113.87096774193549
190984,9,114.5
190984,10,114.35483870967742
190984,11,114.0
190984,12,114.83870967741936
193371,6,152.85714285714286
193371,7,153.52941176470588
193371,8,152.85714285714286
193836,4,83.10344827586206
193836,5,82.58064516129032
193836,6,82.66666666666667
193836,7,83.2258064516129
193836,8,82.58064516129032
193836,9,83.0
193836,10,82.90322580645162
193836,11,82.66666666666667
193836,12,83.2258064516129
194313,1,99.0
194313,2,99.0
194313,3,99.0
194313,4,99.0
194313,5,99.0
194313,6,99.0
194313,7,99.0
194313,8,99.0
194313,9,99.0
194313,10,99.0
194313,11,99.0
194313,12,99.0
202174,4,159.0
202174,5,159.0
202174,6,159.0
202174,7,159.0
202174,8,159.0
202174,9,159.0
202174,10,159.0
202174,11,159.0
202174,12,159.0
202251,1,215.71428571428572
202251,2,214.82758620689654
202251,3,213.2258064516129
202251,4,220.0
202251,5,213.2258064516129
202251,6,214.0
202251,7,219.03225806451613
202251,8,213.2258064516129
202251,9,217.0
202251,10,216.1290322580645
202251,11,214.0
202251,12,219.03225806451613
202260,1,89.0
202260,2,89.0
202260,5,97.0
202260,6,102.0
202260,7,102.0
202260,12,89.0
206781,1,126.66666666666667
206781,2,125.51724137931035
206781,3,125.16129032258064
206781,4,126.66666666666667
206781,5,125.16129032258064
206781,6,125.33333333333333
206781,7,126.45161290322581
206781,8,125.16129032258064
206781,9,126.0
206781,10,125.80645161290323
206781,11,125.33333333333333
206781,12,126.45161290322581
208356,1,78.63636363636364
208356,2,87.24
208356,3,99.0
208356,4,114.0
208356,5,114.0
208356,6,114.0
208356,7,114.0
208356,8,114.0
208356,9,114.0
208356,10,89.0
208356,11,89.0
208356,12,89.0
208670,1,189.0
208670,2,189.0
208670,3,209.0
208670,4,209.0
208670,5,219.0
208670,6,249.0
208670,7,214.96774193548387
208670,8,198.16666666666666
210316,1,60.0
210316,2,60.0
210316,3,64.83870967741936
210316,4,65.0
210316,5,65.0
210316,6,65.0
210316,7,65.0
210316,8,65.0
210316,9,65.0
210316,10,65.0
210316,11,65.0
210316,12,65.0
215882,1,83.89473684210526
215882,2,97.20689655172414
215882,3,105.3225806451613
215882,4,102.53333333333333
215882,5,110.54838709677419
215882,6,117.4
215882,7,126.85714285714286
215882,8,126.58064516129032
215882,9,111.16666666666667
215882,10,109.0
215882,11,111.66666666666667
215882,12,114.80645161290323
215954,1,87.0
215954,2,87.0
215954,3,87.0
215954,4,87.0
215954,5,87.0
215954,6,87.0
215954,7,87.0
215954,8,87.0
215954,9,87.0
215954,10,87.0
215954,11,87.0
215954,12,87.0
217142,1,171.36363636363637
217142,2,275.4347826086956
217142,3,275.3225806451613
217142,4,278.3333333333333
217142,5,294.48387096774195
217142,6,378.26666666666665
217142,7,395.0
217142,8,395.0
217142,9,296.0
217142,10,203.38709677419354
217142,11,200.0
217142,12,200.0
218741,1,90.53571428571429
218741,2,90.0
218741,3,90.0
218741,4,90.0
218741,5,90.0
218741,6,90.0
219532,5,265.0
219532,6,275.0
219532,7,275.0
219532,8,275.0
219532,9,259.1666666666667
219532,10,250.0
219532,11,255.83333333333334
219532,12,256.4516129032258
224763,2,173.88888888888889
224763,3,172.74193548387098
224763,4,175.0
224763,5,184.2258064516129
224763,6,274.1
224763,7,290.0
224763,8,290.0
224763,9,180.2
224763,10,158.58064516129033
224763,11,157.8
224763,12,159.6451612903226
226495,5,170.0
226495,6,170.0
226495,7,170.0
226495,8,170.0
226495,9,163.5
226495,10,155.0
226495,11,158.0
226495,12,159.3548387096774
226536,4,46.0
226536,5,46.0
226536,6,46.0
226536,7,46.0
226536,8,46.0
226536,9,46.0
226536,10,46.0
226536,11,46.0
226536,12,46.0
226677,1,50.0
226677,2,50.0
226677,3,50.0
226677,4,51.666666666666664
226677,5,71.29032258064517
226677,6,71.33333333333333
226677,7,71.61290322580645
226677,8,71.29032258064517
226677,9,71.5
226677,10,71.45161290322581
226677,11,71.33333333333333
226677,12,71.61290322580645
227636,2,99.26315789473684
227636,3,109.83870967741936
227636,4,115.16666666666667
227636,5,140.0
227636,6,154.28571428571428
227636,7,154.6153846153846
227636,8,153.8709677419355
227636,9,120.0
227636,10,120.0
227636,11,120.0
227636,12,120.0
231097,1,51.0
231097,2,51.0
231097,3,51.0
231097,4,51.0
231097,5,51.0
231097,6,51.0
231097,7,51.0
231097,8,51.0
231097,9,51.0
231097,10,51.0
231097,11,51.0
231097,12,51.0
233502,2,60.0
233502,3,60.0
233502,4,60.0
233502,5,60.0
233502,6,60.0
233502,7,60.0
233502,8,60.0
233502,9,60.0
233502,10,60.0
233502,11,60.0
233502,12,60.0
234898,1,80.0
234898,11,80.0
234898,12,80.0
240920,3,45.0
240920,4,45.0
240920,5,45.0
240920,6,45.0
240920,7,45.0
240920,8,45.0
240920,9,45.0
240920,10,45.0
240920,11,45.0
240920,12,45.0
241016,1,115.0
241016,2,115.0
241016,3,115.0
241016,4,115.0
241016,5,115.0
241016,6,115.0
241016,7,115.0
241016,8,115.0
241016,9,115.0
241016,10,115.0
241016,11,115.0
241016,12,115.0
241032,1,85.0
241032,2,85.0
241032,3,85.0
241032,4,85.0
241032,5,85.0
241032,6,85.0
241032,7,85.0
241032,8,85.0
241032,9,85.0
241032,10,85.0
241032,11,85.0
241032,12,85.0
244499,1,122.0
244499,2,124.76
244499,3,125.0
244499,4,125.0
244499,5,125.0
244499,6,125.0
244499,7,125.0
244499,8,125.0
244499,9,125.0
244499,10,125.0
244499,11,125.0
244499,12,125.0
251922,2,93.0
251922,3,93.0
251922,4,93.0
254340,1,85.0
254340,2,90.17241379310344
254340,3,95.0
254340,4,95.0
254340,5,95.0
254340,6,95.0
254340,7,95.0
254340,8,95.0
254340,9,95.0
254340,10,95.0
254340,11,95.0
254340,12,95.0
257140,1,128.0
257140,2,127.3103448275862
257140,3,167.51612903225808
257140,4,176.06666666666666
257140,5,181.29032258064515
257140,6,219.14814814814815
257140,7,260.57142857142856
258571,1,74.0
258571,5,129.41666666666666
258571,6,151.16666666666666
258571,7,157.9655172413793
260613,1,135.0
260613,2,135.0
260613,3,135.0
260613,4,135.0
260613,5,135.0
260613,6,135.0
260613,7,135.0
260613,8,135.0
260613,9,135.0
260613,10,135.0
260613,11,135.0
260613,12,135.0
261912,6,175.0
262764,1,184.0909090909091
262764,2,183.9655172413793
262764,3,184.03225806451613
262764,4,185.0
262764,5,195.0
262764,6,195.0
262764,7,195.0
262764,8,203.7741935483871
262764,9,211.0
264829,1,160.42857142857142
264829,2,160.58620689655172
264829,3,160.8709677419355
264829,4,159.66666666666666
264829,5,160.8709677419355
264829,6,160.73333333333332
264829,7,159.83870967741936
264829,8,160.8709677419355
264829,9,160.2
264829,10,160.3548387096774
264829,11,160.73333333333332
264829,12,159.83870967741936
265901,1,71.85714285714286
